"('building energy', 0.4684)","('hybrid gas', 0.3796)","('new build properties', 0.364)","('alternative heating formats', 0.336)","('efficiency schemes', 0.3179)","('office accommodation', 0.3061)","('replacement programme', 0.2934)","('good property services', 0.2928)","('rinvestigate', 0.1536)","('post covid', 0.037)"
"('local transport plan', 0.4465)","('reduce emissions', 0.3793)","('electric vehicle', 0.3662)","('council', 0.2733)","('short rcontinue', 0.2538)","('agile', 0.2508)","('cycle zones', 0.2294)","('new build properties', 0.2236)","('medium energy', 0.1683)","('2nd replacement ldp', 0.134)"
"('waste management', 0.5217)","('carbon energy', 0.3727)","('solar power review', 0.3476)","('paperless office', 0.246)","('welsh government', 0.235)","('onshore wind developments', 0.1902)","('new homes', 0.179)","('rmake conference', 0.1677)","('timescales green', 0.1546)","('viability assessment', 0.1251)"
"('renewable energy projects', 0.5675)","('colliery support', 0.3804)","('new planning fossil', 0.3503)","('landfill sites', 0.3477)","('community regeneration', 0.3055)","('2nd replacement ldp', 0.2411)","('corporate approach medium', 0.1837)","('medium county borough', 0.1791)","('run', 0.1272)","('oencourage afforestation', 0.0424)"
"('countryside policy', 0.5468)","('small community woodland', 0.4756)","('wges land', 0.4414)","('long owork', 0.3302)","('replacement tree', 0.2789)","('schemes', 0.26)","('transport', 0.2123)","('asset review', 0.2031)","('promote', 0.1973)","('metro', 0.0623)"
"('calderdale council', 0.525)","('tackle climate', 0.4536)","('action plan', 0.334)","('intergovernmental panel', 0.3322)","('emission savings', 0.3286)","('carbon neutral', 0.2704)","('local issues', 0.2136)","('tool kit', 0.2021)","('region energy', 0.1854)","('resilient', 0.1695)"
"('calderdale conversations', 0.5284)","('public consultation', 0.4314)","('climate impacts', 0.3556)","('carbon', 0.3302)","('control action', 0.3195)","('plan tool', 0.2782)","('borough targets', 0.2188)","('energy schemes', 0.1839)","('organisational basis', 0.1718)","('coming', 0.1332)"
"('calderdale council', 0.5815)","('communities climate', 0.4118)","('develop plan', 0.3785)","('infrastructure levy', 0.3709)","('lower carbon lifestyles', 0.3442)","('organisational policies', 0.3392)","('lighting upgrades', 0.2491)","('young people', 0.2391)","('control action', 0.1765)","('significant inroads', 0.098)"
"('projects calderdale', 0.5912)","('energy infrastructure', 0.5319)","('carbon savings', 0.3938)","('sector action', 0.2953)","('solar fam control', 0.2923)","('learning environment', 0.2654)","('planning permission', 0.2343)","('heat stress', 0.1724)","('provide', 0.17)","('healthy soils', 0.1619)"
"('strategy calderdale', 0.6366)","('cycling strategy', 0.4812)","('physical activity', 0.3685)","('local plan control', 0.3414)","('active mode travel', 0.2874)","('blue infrastructure', 0.2826)","('council recognise', 0.2662)","('sustainable travel choices', 0.262)","('beautiful countryside', 0.214)","('funding support', 0.176)"
"('calderdale council', 0.4973)","('low emission vehicles', 0.3383)","('active mode infrastructure', 0.302)","('transport', 0.2781)","('control action', 0.274)","('third sector organisations', 0.2699)","('service provision', 0.2559)","('improve air quality', 0.2442)","('sustainable food culture', 0.204)","('characteristic', 0.0992)"
"('natural flood management', 0.5524)","('calderdale food', 0.4401)","('upper valley control', 0.3617)","('action network', 0.271)","('sewer systems', 0.2653)","('electricity substations', 0.2486)","('reduction schemes', 0.1771)","('increase', 0.1458)","('alternative stock management', 0.1043)","('resilience', 0.0881)"
"('calderdale flood', 0.5678)","('community resilience', 0.3528)","('voluntary organisations action', 0.3506)","('consultation', 0.3498)","('environment agency', 0.3383)","('river levels', 0.3073)","('warden groups', 0.3013)","('metropolitan borough council', 0.2948)","('plan tool', 0.2908)","('warnings', 0.248)"
"('council carbon', 0.5966)","('change climate', 0.4327)","('strategy cambridge', 0.3508)","('energy consumption', 0.3287)","('future reductions', 0.3267)","('greening', 0.2967)","('national grid', 0.2648)","('transport', 0.2082)","('supporting', 0.1487)","('page objective', 0.0818)"
"('cambridge city council', 0.5891)","('carbon emissions', 0.5462)","('governmental policies', 0.3304)","('spatial framework', 0.2762)","('national research', 0.2577)","('electric refuse', 0.2492)","('property', 0.2452)","('change strategy', 0.22)","('page waste', 0.1489)","('coming', 0.1008)"
"('new carbon management', 0.4971)","('ambitious policy heating', 0.4396)","('cambridge city council', 0.4286)","('lobby government', 0.3119)","('buildings land', 0.3009)","('sequestration', 0.2767)","('net zero', 0.2642)","('retrofitting', 0.2116)","('pv panels', 0.1969)","('local ities replacement', 0.0904)"
"('cambridge carbon emissions', 0.6691)","('uk council', 0.3987)","('transport improvements', 0.375)","('newmarket road 1d', 0.2861)","('business energy', 0.2784)","('taxi charging', 0.2707)","('local plan', 0.2486)","('solid waste disposal', 0.2293)","('reduce', 0.2274)","('solar pv panels', 0.1083)"
"('cambridge city council', 0.5443)","('biodiversity audit', 0.3934)","('climate change', 0.3559)","('additional food reserves', 0.3537)","('sustainable transport', 0.3238)","('recycling collections', 0.3039)","('tree planting', 0.3005)","('voluntary making improvements', 0.2645)","('community events', 0.2479)","('occupancy rates', 0.1925)"
"('climate change', 0.6227)","('cambridge city council', 0.3636)","('degrees celcius', 0.339)","('nations framework', 0.3135)","('terrestrial ecosystems', 0.2554)","('greater impact lead', 0.1541)","('ipcc special', 0.1479)","('prevalence', 0.1259)","('current rate', 0.1237)","('first session', 0.0986)"
"('council carbon', 0.4615)","('buildings services', 0.3983)","('cambridge budget', 0.3806)","('resource requirements', 0.3431)","('corporate management plan', 0.2947)","('redevelopment duration', 0.2945)","('milestone completion', 0.2824)","('assess', 0.2385)","('reliant vehicle delivery', 0.204)","('property transformat', 0.1578)"
"('commercial climate provision', 0.5384)","('staff carbon', 0.3803)","('strategy programme', 0.3591)","('change assessment', 0.3204)","('milestone completion', 0.2887)","('reduce', 0.2538)","('housing housing', 0.2535)","('sap calculations', 0.1719)","('cambridgeshire leader', 0.1315)","('scheme basis', 0.0927)"
"('residential budgets carbon', 0.5276)","('landlords guidance', 0.3666)","('requirements developments', 0.3436)","('policy framework', 0.3284)","('autumn building', 0.315)","('milestones intervention', 0.2651)","('service resources', 0.2326)","('corporate change contract', 0.2137)","('cambridge north stations', 0.2102)","('control retrofit', 0.1442)"
"('sustainable transport action', 0.5271)","('new council housing', 0.3768)","('milestone completion', 0.3746)","('service resources', 0.277)","('individual development requirements', 0.2508)","('corridor schemes', 0.224)","('car parking', 0.2148)","('autumn summer', 0.1873)","('darwin green', 0.086)","('geographical radius', 0.0761)"
"('council emissions', 0.6319)","('reduction', 0.3386)","('future projects', 0.3187)","('low carbon heating', 0.2973)","('page cambridge', 0.2512)","('change strategy', 0.2431)","('total electricity', 0.234)","('greenest year', 0.1795)","('net zero', 0.1742)","('business travel', 0.0687)"
"('emissions reduction', 0.5777)","('total electricity consumption', 0.4685)","('renewable energy guarantees', 0.4219)","('council buildings', 0.3733)","('reporting guidelines', 0.2016)","('include', 0.197)","('dioxide cambridge', 0.1804)","('national', 0.1567)","('free system', 0.1257)","('business travel', 0.0638)"
"('council emissions', 0.6401)","('different scopes', 0.3307)","('power generators', 0.3118)","('reporting conversion', 0.2659)","('include', 0.241)","('distribution losses', 0.1846)","('uk', 0.1604)","('leisure contractor', 0.1424)","('protocol methodology', 0.1194)","('attachment data file', 0.0529)"
"('council emissions', 0.6762)","('fuel consumption', 0.3857)","('electricity grid', 0.3707)","('total scope scope', 0.2982)","('reduce', 0.295)","('greening', 0.2387)","('indirect', 0.1821)","('staff mileage', 0.1679)","('largest sources', 0.1186)","('leisure sites', 0.1164)"
"('council emissions', 0.6339)","('leisure facilities', 0.42)","('carbon figure', 0.3034)","('priority areas', 0.2609)","('solar thermal', 0.2588)","('reduction', 0.2274)","('commercial property landlord', 0.2202)","('corn exchange', 0.2079)","('lighting toilets', 0.1886)","('voltage optimisation', 0.065)"
"('climate commissioncommissions', 0.4751)","('net ovrevise policies', 0.4127)","('funding plan', 0.3931)","('directorate change officer', 0.3726)","('itys comment cpca', 0.346)","('digital strategy', 0.2416)","('undertake', 0.2165)","('green bonds', 0.1741)","('peat restoration', 0.1713)","('housing retrofit', 0.1419)"
"('peat taskforce', 0.478)","('surplus hydrogen', 0.4033)","('housing cpca', 0.3983)","('emissions infrastructure', 0.3959)","('greenhouse', 0.3859)","('review energy', 0.3708)","('front funding', 0.3087)","('transition pthe', 0.2183)","('prioritise consideration', 0.1962)","('oxcam arc', 0.1803)"
"('climate change', 0.5665)","('cambridgeshire', 0.366)","('reduction targets', 0.2896)","('organisations', 0.2772)","('natural carbon stores', 0.2349)","('energy bills', 0.2026)","('setting', 0.1675)","('end', 0.1396)","('comfortable homes', 0.1289)","('independent advice', 0.1056)"
"('consultation', 0.4243)","('independent commission', 0.3982)","('cambridgeshire', 0.3966)","('climate preface', 0.341)","('significant changes', 0.3052)","('sustainable future', 0.2803)","('carbon trust', 0.2415)","('relevant chapters', 0.1543)","('hope', 0.1364)","('dame julia king', -0.0032)"
"('environmental organisations', 0.4543)","('vehicles director', 0.3937)","('hydrogen advisory', 0.2905)","('greg', 0.2595)","('mark bonney', 0.2484)","('investment trust', 0.2406)","('change policy', 0.2346)","('6th assessment report', 0.2102)","('cambridge', 0.1957)","('athene communications', 0.1892)"
"('climate commission', 0.5088)","('sustainability', 0.3764)","('uk governments', 0.375)","('financial disclosures task', 0.3024)","('behavioural insights', 0.2959)","('inaugural ippr economics', 0.2387)","('dr charles', 0.2229)","('special advisor', 0.2219)","('shropshire obe', 0.1687)","('combined ity', 0.1004)"
"('reduce emissions', 0.515)","('climate acknowledgements', 0.4353)","('paris agreement', 0.3177)","('cambridgeshire', 0.3053)","('uk targets', 0.3012)","('region flooding', 0.278)","('just transition', 0.1906)","('degrees celcius', 0.1737)","('net zero', 0.1406)","('requirements', 0.1338)"
"('reduce emissions', 0.5211)","('local government', 0.3873)","('cpca borrowing', 0.3396)","('peatlands', 0.2727)","('transport planning', 0.2704)","('resilient supply', 0.2353)","('collaborating', 0.2044)","('multiple benefits', 0.1979)","('important lever', 0.1858)","('behaviour change', 0.1832)"
"('stakeholders', 0.4777)","('climate change', 0.4453)","('local emissions', 0.4301)","('important farming community', 0.4079)","('lowland peat', 0.3631)","('region', 0.2423)","('double natureand', 0.2414)","('electrification', 0.1749)","('executive summary backilogramround', 0.1467)","('national average', 0.0305)"
"('peatland emissions', 0.6247)","('climate change', 0.3789)","('cambridgeshire', 0.3642)","('total carbon dioxide', 0.3291)","('policy developments', 0.3125)","('cpca area', 0.275)","('surface transport', 0.1616)","('overall car ownership', 0.1472)","('local ity level', 0.1398)","('recent data', 0.0877)"
"('energy efficiency', 0.576)","('overall emissions', 0.531)","('most buildings', 0.4366)","('housing stock', 0.3681)","('low carbon', 0.3435)","('certificate rating', 0.2072)","('improvement', 0.1981)","('population', 0.1965)","('uk', 0.1705)","('substantial potential', 0.1383)"
"('carbon footprint', 0.5243)","('council strategies', 0.4379)","('reduction', 0.3235)","('environment motion', 0.2515)","('citizens', 0.218)","('clean electricity', 0.2179)","('flood risk', 0.2036)","('put', 0.2015)","('new financing mechanisms', 0.1968)","('cambridgeshire', 0.1944)"
"('council climate', 0.5024)","('environmental assets', 0.3957)","('change mitigation', 0.3893)","('cambridgeshire businesses', 0.3373)","('low carbon transport', 0.2931)","('afforestation planting', 0.2841)","('water management', 0.2544)","('cycling', 0.1772)","('net zero', 0.1147)","('pledge', 0.1058)"
"('environmental change', 0.5266)","('mitigation measures', 0.365)","('natural capital components', 0.3635)","('infrastructure development', 0.3315)","('council role', 0.3289)","('cambridgeshire county', 0.3075)","('footprint', 0.2671)","('low carbon transport', 0.2422)","('local ity', 0.0555)","('tipping points', 0.0224)"
"('climate change', 0.6088)","('sustainable development goals', 0.4868)","('resource consumption', 0.3224)","('health poverty', 0.214)","('fertility rates', 0.1895)","('uk law', 0.1654)","('reach degrees', 0.1578)","('transport decarbonisation', 0.139)","('average sea level', 0.0974)","('add', 0.0883)"
"('sustainable development', 0.5292)","('cambridgeshire', 0.3271)","('policy framework', 0.3174)","('other greenhouse gases', 0.2784)","('expert quality panel', 0.2326)","('net zero', 0.2195)","('change', 0.2061)","('transport systems', 0.1442)","('energy intensity', 0.106)","('section imperatives', 0.1043)"
"('council climate', 0.4657)","('biodiversity', 0.3259)","('public sector partners', 0.3176)","('build resilience', 0.3098)","('cambridgeshire county', 0.3011)","('natural capitalfor', 0.2942)","('clean energy', 0.2806)","('financial decision making', 0.2339)","('mechanisms', 0.2255)","('long run', 0.1488)"
"('carbon footprint', 0.5654)","('council', 0.3205)","('wildlife', 0.32)","('natural capital addresses', 0.3044)","('cambridgeshire', 0.3041)","('adaptation actions', 0.2517)","('statutory responsibilities', 0.2245)","('clean air', 0.1913)","('flood risk', 0.1556)","('deal', 0.0858)"
"('priority areas', 0.7386)","('waste management', 0.3973)","('land use', 0.3736)","('blue infrastructure', 0.3729)","('carbon resilience', 0.3502)","('habitats', 0.2922)","('water availability', 0.2814)","('peatland flood', 0.2541)","('natural capital', 0.2502)","('figure fi', 0.1886)"
